"CTRIBUCODI","CTRIBUSIGL","CTPMERCODI","ETPMERDESC","CATIVICODI","EATIVIDESC","CTBATVVALO","CTBATVSITU"
1,ISS AUT,7,CPOMPRESTADOR FORA DO MUNICIPIO,9998070,TECNICO TEXTIL,153.43,A
1,ISS AUT,7,CPOMPRESTADOR FORA DO MUNICIPIO,9998078,TELEFONISTA,153.43,A
1,ISS AUT,7,CPOMPRESTADOR FORA DO MUNICIPIO,9998034,TERAPEUTA NIVEL MEDIO,153.43,A
1,ISS AUT,7,CPOMPRESTADOR FORA DO MUNICIPIO,9998039,TECNICO EM ELETROTECNICA,153.43,A
1,ISS AUT,7,CPOMPRESTADOR FORA DO MUNICIPIO,9998080,TOPOGRAFO,153.43,A
1,ISS AUT,7,CPOMPRESTADOR FORA DO MUNICIPIO,9998035,TRADUTOR E INTERPRETE,153.43,A
1,ISS AUT,7,CPOMPRESTADOR FORA DO MUNICIPIO,9998049,VENDEDOR COMISSIONADO,511.60,A
1,ISS AUT,7,CPOMPRESTADOR FORA DO MUNICIPIO,9997051,ADMINISTRADOR DE EMPRESAS,511.60,A
1,ISS AUT,7,CPOMPRESTADOR FORA DO MUNICIPIO,9997001,ADVOGADO,23523.00,A
1,ISS AUT,7,CPOMPRESTADOR FORA DO MUNICIPIO,9997003,AGRIMENSOR,511.60,A
1,ISS AUT,7,CPOMPRESTADOR FORA DO MUNICIPIO,9997002,AGRONOMO,511.60,A
1,ISS AUT,7,CPOMPRESTADOR FORA DO MUNICIPIO,9997053,ANALISTA DE SISTEMAS,511.60,A
1,ISS AUT,7,CPOMPRESTADOR FORA DO MUNICIPIO,9997004,ARQUITETO,511.60,A
1,ISS AUT,7,CPOMPRESTADOR FORA DO MUNICIPIO,9997028,ASSISTENTE SOCIAL,511.60,A
1,ISS AUT,7,CPOMPRESTADOR FORA DO MUNICIPIO,9997005,ATUARIO,511.60,A
1,ISS AUT,7,CPOMPRESTADOR FORA DO MUNICIPIO,9997006,AUDITOR,511.60,A
1,ISS AUT,7,CPOMPRESTADOR FORA DO MUNICIPIO,9997019,AVALIADOR COM CURSO SUPERIOR,511.60,A
1,ISS AUT,7,CPOMPRESTADOR FORA DO MUNICIPIO,9997029,BIBLIOTECARIO,511.60,A
1,ISS AUT,7,CPOMPRESTADOR FORA DO MUNICIPIO,9997030,BIOLOGO,511.60,A
1,ISS AUT,7,CPOMPRESTADOR FORA DO MUNICIPIO,9997044,BIOMEDICO,511.60,A
1,ISS AUT,7,CPOMPRESTADOR FORA DO MUNICIPIO,9997007,BOTANICO,511.60,A
1,ISS AUT,7,CPOMPRESTADOR FORA DO MUNICIPIO,9997046,CIENTISTA POLITICO,511.60,A
1,ISS AUT,7,CPOMPRESTADOR FORA DO MUNICIPIO,9997042,CONSULTOR TECNICO COM CURSO SUPERIOR,511.60,A
1,ISS AUT,7,CPOMPRESTADOR FORA DO MUNICIPIO,9997008,CONTADOR,511.60,A
1,ISS AUT,7,CPOMPRESTADOR FORA DO MUNICIPIO,9997068,DESIGNER,511.60,A
1,ISS AUT,7,CPOMPRESTADOR FORA DO MUNICIPIO,9997010,ECONOMISTA,511.60,A
1,ISS AUT,7,CPOMPRESTADOR FORA DO MUNICIPIO,9997055,EMPREGADOR A,511.60,A
1,ISS AUT,7,CPOMPRESTADOR FORA DO MUNICIPIO,9997031,ENFERMEIRO,511.60,A
1,ISS AUT,7,CPOMPRESTADOR FORA DO MUNICIPIO,9997011,ENGENHEIRO,511.60,A
1,ISS AUT,7,CPOMPRESTADOR FORA DO MUNICIPIO,9997057,ENGENHEIRO CIVIL,511.60,A
1,ISS AUT,7,CPOMPRESTADOR FORA DO MUNICIPIO,9997012,ESTATISTICO,511.60,A
1,ISS AUT,7,CPOMPRESTADOR FORA DO MUNICIPIO,9997032,FARMACEUTICO,511.60,A
1,ISS AUT,7,CPOMPRESTADOR FORA DO MUNICIPIO,9997063,FILOSOFO,511.60,A
1,ISS AUT,7,CPOMPRESTADOR FORA DO MUNICIPIO,9997033,FISICO EM GERAL,511.60,A
1,ISS AUT,7,CPOMPRESTADOR FORA DO MUNICIPIO,9997048,FISIOTERAPEUTA,511.60,A
1,ISS AUT,7,CPOMPRESTADOR FORA DO MUNICIPIO,9997013,FONOAUDIOLOGO,511.60,A
1,ISS AUT,7,CPOMPRESTADOR FORA DO MUNICIPIO,9997015,GEOGRAFO,511.60,A
1,ISS AUT,7,CPOMPRESTADOR FORA DO MUNICIPIO,9997014,GEOLOGO,511.60,A
1,ISS AUT,7,CPOMPRESTADOR FORA DO MUNICIPIO,9997064,HISTORIADOR,511.60,A
1,ISS AUT,7,CPOMPRESTADOR FORA DO MUNICIPIO,9997016,JORNALISTACOM CURSO SUPERIOR,511.60,A
1,ISS AUT,7,CPOMPRESTADOR FORA DO MUNICIPIO,9997065,MATEMATICO,511.60,A
1,ISS AUT,7,CPOMPRESTADOR FORA DO MUNICIPIO,9997017,MEDICO,511.60,A
1,ISS AUT,7,CPOMPRESTADOR FORA DO MUNICIPIO,9997066,MEDICO PSIQUIATRA,511.60,A
1,ISS AUT,7,CPOMPRESTADOR FORA DO MUNICIPIO,9997034,MUSEOLOGO,511.60,A
1,ISS AUT,7,CPOMPRESTADOR FORA DO MUNICIPIO,9997035,MUSICO COM CURSO SUPERIOR,511.60,A
1,ISS AUT,7,CPOMPRESTADOR FORA DO MUNICIPIO,9997054,MUSICO TERAPEUTA,511.60,A
1,ISS AUT,7,CPOMPRESTADOR FORA DO MUNICIPIO,9997018,NUTRICIONISTA,511.60,A
1,ISS AUT,7,CPOMPRESTADOR FORA DO MUNICIPIO,9997009,ODONTOLOGO,511.60,A
1,ISS AUT,7,CPOMPRESTADOR FORA DO MUNICIPIO,9997047,OUTROS,511.60,A
1,ISS AUT,7,CPOMPRESTADOR FORA DO MUNICIPIO,9997036,PAISAGISTA,511.60,A
1,ISS AUT,7,CPOMPRESTADOR FORA DO MUNICIPIO,9997043,PEDAGOGO,511.60,A
1,ISS AUT,7,CPOMPRESTADOR FORA DO MUNICIPIO,9997062,PROFESSOR DE EDUCACAO FISICA GINASTICA E DESPORTO,511.60,A
1,ISS AUT,7,CPOMPRESTADOR FORA DO MUNICIPIO,9997037,PROFESSOR DE EDUCACAO MEDIA COM CURSO SUPERIOR,511.60,A
1,ISS AUT,7,CPOMPRESTADOR FORA DO MUNICIPIO,9997022,PROFESSOR DE ENSINO SUPERIOR,511.60,A
1,ISS AUT,7,CPOMPRESTADOR FORA DO MUNICIPIO,9997050,PROGRAMADOR VISUAL,511.60,A
1,ISS AUT,7,CPOMPRESTADOR FORA DO MUNICIPIO,9997021,PROJETISTA,511.60,A
1,ISS AUT,7,CPOMPRESTADOR FORA DO MUNICIPIO,9997059,PSICANALISTA,511.60,A
1,ISS AUT,7,CPOMPRESTADOR FORA DO MUNICIPIO,9997020,PSICOLOGO,511.60,A
1,ISS AUT,7,CPOMPRESTADOR FORA DO MUNICIPIO,9997067,PUBLICITARIO COM CURSO SUPERIOR,511.60,A
1,ISS AUT,7,CPOMPRESTADOR FORA DO MUNICIPIO,9997038,QUIMICO,511.60,A
1,ISS AUT,7,CPOMPRESTADOR FORA DO MUNICIPIO,9997045,RELACOES PUBLICAS,511.60,A
1,ISS AUT,7,CPOMPRESTADOR FORA DO MUNICIPIO,9997058,SECRETARIO COM CURSO SUPERIOR,511.60,A
1,ISS AUT,7,CPOMPRESTADOR FORA DO MUNICIPIO,9997039,SOCIOLOGO,511.60,A
1,ISS AUT,7,CPOMPRESTADOR FORA DO MUNICIPIO,9997023,TECNICO DE ADMINISTRACAO,511.60,A
1,ISS AUT,7,CPOMPRESTADOR FORA DO MUNICIPIO,9997040,TECNICO EDUCACIONAL,511.60,A
1,ISS AUT,7,CPOMPRESTADOR FORA DO MUNICIPIO,9997041,TECNICO EM COMUNICACAO SOCIAL,511.60,A
1,ISS AUT,7,CPOMPRESTADOR FORA DO MUNICIPIO,9997049,TEOLOGO,511.60,A
1,ISS AUT,7,CPOMPRESTADOR FORA DO MUNICIPIO,9997061,TERAPEUTA HOLISTICO,511.60,A
1,ISS AUT,7,CPOMPRESTADOR FORA DO MUNICIPIO,9997052,TERAPEUTA OCUPACIONAL,511.60,A
1,ISS AUT,7,CPOMPRESTADOR FORA DO MUNICIPIO,9997024,TRADUTOR INTERPRETE,511.60,A
1,ISS AUT,7,CPOMPRESTADOR FORA DO MUNICIPIO,9997056,TURISMOLOGO,511.60,A
1,ISS AUT,7,CPOMPRESTADOR FORA DO MUNICIPIO,9997025,URBANISTA,511.60,A
1,ISS AUT,7,CPOMPRESTADOR FORA DO MUNICIPIO,9997026,VETERINARIO,511.60,A
1,ISS AUT,7,CPOMPRESTADOR FORA DO MUNICIPIO,9997027,ZOOLOGO,511.60,A
1,ISS AUT,7,CPOMPRESTADOR FORA DO MUNICIPIO,9997060,ZOOTECNISTA,511.60,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,8515403,CLINICA CENTRO DE PSICOLOGIA,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,8515404,SERVICOS DE FISIOTERAPIA E TERAPIA OCUPACIONAL,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,8515405,SERVICOS DE FONOAUDOLOGIA,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,8515499,OUTRAS ATIV DE SERV PROFISSIONAIS AREA SAUDE,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,8516201,ATIVIDADES DE TERAPIAS ALTERNATIVAS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,8516202,SERVICOS DE ACUPUNTURA,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,8516203,SERVICOS DE HIDROTERAPIA,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,8516204,SERVICOS DE BANCO DE LEITE MATERNO,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,8516205,SERVICOS DE BANCO DE ESPERMA,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,8516206,SERVICOS DE BANCO DE ORGAOS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,8516207,SERVICOS DE REMOCOES DE PACIENTES E ORGAOS HUMANOS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,8516299,OUTRAS ATIV DE ATENCAO A SAUDE,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,8520000,SERVICOS VETERINARIOS E OUTROS SIMILARES,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,8531601,ASILO CASA DE REPOUSO GERIATRICO,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,8531602,ORFANATOS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,8531603,ALBERGUES ASSISTENCIAIS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,8531604,CENTROS DREABILITPDEPENDQUIMICOS CALOJAMENTO,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,8531699,SERVICOS SOCIAIS COM ALOJAMENTO,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,8532401,CRECHE BERCARIO,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,8532402,CENTRO REABILITACAO PDEPENDQUIMICOS SALOJAMENTO,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,8532499,SERVICOS SOCIAIS SEM ALOJAMENTO,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,9000001,LIMPEZA URBANA EXCLUSIVE GESTAO ATERROS SANITARIOS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,9000002,GESTAO DE ATERROS SANITARIOS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,9000003,GESTAO DE REDES DE ESGOTO,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,7139002,ALUGUEL DE MAQEQUIP PEXTRAC MINERPETROLEO SOPERAD,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,7139003,ALUGUEL DE EQUIP CIENTIFICO MED HOSPITALARES SOPERADO,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,7139099,ALUGUEL DE OUT MAQ EQUIP COM IND ELET OU NAO EM OPERA,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,7140401,ALUGUEL DE OBJ DE VEST JOIAS CALCADO E OUT ACESSOR,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,7140402,ALUGUEL DE MOVEISUTENSILIOS APARELHOS DUSO DOMESTIC,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,6220002,OUTROS SERVICOS DE TRANSPORTES AEREO NAO REGULAR,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,6029100,TRANSPORTE REGULAR EM BONDES OU TRENS PONTOS TURISTICO,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,6030500,TRANSPORTE DUTOVIARIO,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,6111500,TRANSPORTE MARITIMO DE CABOTAGEM,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,6112300,TRANSPORTE MARITIMO DE LONGO CURSO,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,6121201,TRANSPORTE NAVEGACAO INTERIOR PASSAG MUNIC NAO URBANO,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,6121202,TRANSPORTE NAVEG INTER PASSAG INTERMUN NURBANO INTERE,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,6122001,TRANSPORTE NAVEGACAO INTERIOR CARGA MUNICIPAL NAO URBA,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,6559503,FACTORING,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,6559504,CAIXAS DE FINANCIAMENTO DE CORPORACOES,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,6559505,SECURITIZACAO DE CREDITOS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,6559506,SOCIEDADES DE CREDITO AO MICROEMPREENDEDOR,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,6559599,OUTRAS ATIVIDADES DE CONCESSAO DE CREDITO,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,6565656,SERVICOS HIDRAULICO,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,6591900,FUNDOS MUTUOS DE INVESTIMENTO,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,6592700,SOCIEDADES DE CAPITALIZACAO,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,6599401,CLUBES DE INVESTIMENTOS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,6599402,SOCIEDADES DE INVESTIMENTOS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,6599403,SOCIEDADE DE PARTICIPACAO,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,6599404,ESCRITORIOS DE REPRESENTACAO DE BANCOS ESTRANGEIRO,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,6599405,HOLDINGS DE INSTITUICOES FINANCEIROS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,6599406,LICENCIAMENTOCOMPRA E VENDA LEASING AS INTANG,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,6599407,GESTAO FUNDOS PFINS DIVERSOSEXCLUSINVESTIMENTO,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,6599499,OUTRAS ATIVIDADES INTERMEDIACAO FINANCEIRA,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,6611700,SEGUROS DE VIDA,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,6612501,SEGUROS SAUDE,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,5271002,REPARACAO E MANUT DE APARELHOS TELEFONICOS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,5272800,RESTAURACAO DE CALCADOS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,5279501,CHAVEIROS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,5279502,REPARACAO DE JOIAS E RELOGIOS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,5279503,CONSERTO RESTAURACAO ART MADEIRAMOBILIARIO,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,5279504,REPARACAO BICICLETA TRICICLO OUT VEICULO RECREATIV,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,5279599,REPARACAO OUTROS OBJETOS PESSOAIS E DOMESTICOS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,5511501,HOTEL COM RESTAURANTE,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,5512303,MOTEL SEM SERVICO DE ALIMENTACAO,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,5519001,ALBERGUE,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,5519002,CAMPING,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,5519003,PENSAO COM SERVICO DE ALIMENTACAO,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,5519004,PENSAO SEM SERVICO DE ALIMENTACAO,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,5519099,OUTROS TIPOS DE ALOJAMENTO,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,8514606,SERVICOS DE BANCOS DE SANGUE,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,8514699,OUTRAS ATIV SERV COMPLEM DIAGNOSTICA E TERAPEUTICA,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,8515401,SERVICOS DE ENFERMAGEM,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,6311800,CARGA E DESCARGA,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,6312601,ARMAZENS GERAIS EMISSAO DE WARRANTS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,6312602,OUTROS DEPOSITOS DE MERCADORIAS PARA TERCEIROS,,A
2,ISS HOM,1,AUTONOMO NIVEL UNIVERSITARIO,6435202,ASSOCIACOES DE POUPANCA E EMPRESTIMO,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,6321501,TERMINAIS RODOVIARIOS E FERROVIARIOS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,6321502,OPERACAO DE PONTES TUNEIS E RODOVIAS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,6321503,EXPLORACAO DE ESTACIONAMENTO PARA VEICULOS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,6321504,CENTRAIS DE CHAMADAS E RESERVA DE TAXIS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,6321599,OUTRAS ATIVIDADES AUXILIARES AO TRANSP TERRESTRE,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,6322301,OPERACAO DE PORTOS E TERMINAIS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,6322302,REBOCAGEM EM ESTUARIOS E PORTOS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,6322303,LIMPEZA DE CASCOS E MANUT DE NAVIOS NO PORTO,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,6322399,ATIVIDADES AUXILIARES AOS TRANSPORTES AQUAVIARIOS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,6323101,OPERACAO DAEROPORTOS E CAMPOS DE ATERRISSAGEM,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,6323102,MANUT DE AERONAVES NA PISTA,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,8514601,ATIVIDADES LABORAT ANATOMIA PATOLOGICA CITOLOGIC,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,8514602,LABORATORIO DE ANALISES CLINICAS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,8514603,SERVICOS DE DIALISE,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,7110200,ALUGUEL DE AUTOMOVEIS SEM MOTORISTA,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,7121800,ALUGUEL DE OUTROS MEIOS DTRANSPORTE TERRESTRE,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,7122600,ALUGUEL DE EMBARCACOES STRIPULACAOPFINS RECREATI,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,7123400,ALUGUEL DE AEREONAVES SEM TRIPULACAO,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,7131500,ALUGUEL DE MAQUINAS E EQUIPAMENTOS AGRICOLAS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,7132300,ALUGUEL DE MAQ EQUIP PCONST ENG CIVIL INCLU ANDAIME,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,7133100,ALUGUEL DE MAQEQUIP ESCRITORIINFORMATICATELECOMUNI,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,6230800,TRANSPORTE ESPACIAL,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,9239801,PRODUCAO DE ESPETACULOS CIRCENSESMARIONETES SIMILARE,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,9239802,PRODUCAO DE ESPETACULOS RODEIOSVAQUEJADAS E SIMILARE,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,9239803,CURSOS DE DANCA,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,9239804,DISCOTECAS DANCETERIAS E SIMILARES,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,9239899,OUTRAS ATIV DE ESPETACULOS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,9240100,ATIVIDADES DE AGENCIA DE NOTICIAS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,9251700,ORGANIZACAO BIBLIOTECONOMIA E DOCUMENTACAO,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,9252501,GESTAO DE MUSEUS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,9252502,CONSERVACAO DE LUGARES E EDIFICIOS HISTORICOS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,9253300,ATIVIDADES JARDINS ZOOLOG PARQ RESERVAS ECOLOGICAS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,9261401,ENTIDADE DESPORTIVA E RECREATIVA,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,9261402,PROMOCAO E ORGANIZACAO DE EVENTOS ESPORTIVOS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,9261403,GESTAO DE INSTALACOES DESPORTIVAS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,9261404,ENSINO DE ESPORTES,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,9261405,ACADEMIAS DE GINASTICAS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,9261406,ATIVIDADES LIGADAS A CORRIDA DE CAVALOS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,9261499,OUTRAS ATIV DESPORTIVAS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,9262201,EXP DE BINGOS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,9262202,ATIV DAS CONCESSIONARIAS E VENDA DE BILHETE LOTERI,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,9262203,ATIVIDADES DE SORTEIO VIA TELEFONE,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,9262204,EXP DE OUT JOGOS DE AZAR,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,9262205,EXPLORACAO DE BOLICHES,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,7460804,SERVICOS DE TRANSPORTE DE VALORES,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,7470501,ATIVIDADES DE LIMPEZA EM IMOVEIS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,7470502,SERVICOS DE DEDETIZACAO DESRAT DESCUPIN SIMILARES,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,7491801,ESTUDIOS FOTOGRAFICOS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,7491802,EXPLORACAO DMAQUINAS FOTOGRAFICAS AUTO ATENDIMENT,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,7139002,ALUGUEL DE MAQEQUIP PEXTRAC MINERPETROLEO SOPERAD,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,7491804,SERVICOS DE FOTOGRAFIAS AEREASSUBMARINAS SIMILARE,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,7492600,ATIV ENVASAMENTO E EMPACOTAMENTO POR CONTA TERCEIR,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,7499301,SERVICOS DE TRADUCAO INTERPRETACAO E SIMILARES,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,7499302,SERVICOS DE FOTOCOPIAS E MICROFILMAGEM,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,7140403,ALUGUEL DE FITAS VIDEOS DISCOS CARTUCHOS E SIMILAR,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,7140404,ALUGUEL DE MATERIAL MEDICO E PARAMEDICO,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,7140405,ALUGUEL DE MATERIAL E EQUIPAMENTO ESPORTIVO,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,7140499,ALUGUEL DE OUT OBJETOS PESSOAIS E DOMESTICOS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,7210900,CONSULTORIA ASSESSORIA EM SISTEMAS DE INFORMATICA,,A
